Address,Beds,Baths,Area,Construction,Parking,Latitude,Longitude,cluster_label
"6040 Liebig Ave, Bronx, NY 10471",3,2,1550,0,0,40.9092603,-73.9013391,11
"3018 Laconia Ave #B, Bronx, NY 10469",5,3,0,0,0,40.86965,-73.85557,4
"736 Noble Ave, Bronx, NY 10473",10,4,0,0,0,40.8199369,-73.8671909,8
"1244 Waring Ave, Bronx, NY 10469",5,2,2150,0,0,40.8608668,-73.8513198,4
"5835 Liebig Ave, Bronx, NY 10471",3,2,1200,0,0,40.9058931,-73.9025623,11
"1134 Ward Ave, Bronx, NY 10472",6,3,4000,0,0,40.8272586,-73.876693,8
"4312 De Reimer Ave, Bronx, NY 10466",7,3,3375,0,0,40.8973212,-73.8442146,4
"253 W 260th St, Bronx, NY 10471",3,3,1240,0,0,40.9077525,-73.8984429,11
"736 Elton Ave, Bronx, NY 10455",5,3,2400,0,0,40.8201638,-73.9138156,0
"2983 Perry Ave, Bronx, NY 10458",4,3,3400,0,0,40.8704848,-73.8838255,11
"2354 Waterbury Ave, Bronx, NY 10462",5,2,2496,0,0,40.8346065,-73.8463726,8
"498 Concord Ave, Bronx, NY 10455",8,3,3252,0,0,40.8117219,-73.9083284,0
"704 Hollywood Ave, Bronx, NY 10465",5,2,1840,0,0,40.8279152,-73.8192654,14
"421 E 147th St, Bronx, NY 10455",5,3,2340,0,0,40.8145203,-73.9175798,0
"1462 Rosedale Ave, Bronx, NY 10460",7,3,3000,0,0,40.8368222,-73.8698105,8
"1453 Merry Ave, Bronx, NY 10461",3,2,1912,0,0,40.8424246,-73.8285858,4
"1118 Underhill Ave, Bronx, NY 10472",3,2,1929,0,0,40.8289658,-73.8616744,8
"361 E 153rd St #3, Bronx, NY 10455",8,6,3425,0,0,40.8193495,-73.917839,0
"2411 Buck St, Bronx, NY 10461",5,3,2300,0,0,40.8406505,-73.8515532,4
"1733 Montgomery Ave, Bronx, NY 10453",8,5,0,0,0,40.8505207,-73.9188222,0
"3924 Bailey Ave, Bronx, NY 10463",3,3,1947,0,0,40.8851291,-73.8950869,11
"2727 Palisade Ave #15FG, Bronx, NY 10463",4,3,2000,0,0,40.882709,-73.92023,11
"817 E 170th St FLOOR 1, Bronx, NY 10459",6,5,0,0,0,40.8333762,-73.8953778,8
"1210 Vyse Ave, Bronx, NY 10459",5,3,2100,0,0,40.829083,-73.8896411,8
"4022 Amundson Ave, Bronx, NY 10466",6,2,3868,0,0,40.8923021,-73.8364885,4
"1756 Lacombe Ave, Bronx, NY 10473",6,3,0,0,0,40.8144039,-73.8643783,8
"1772 Sedgwick Ave, Bronx, NY 10453",4,2,0,0,0,40.8516671,-73.9207903,0
"543 Ellsworth Ave, Bronx, NY 10465",7,3,3990,0,0,40.8364436,-73.8229495,14
"1431 Pelham Pkwy N, Bronx, NY 10469",3,3,1944,0,0,40.8586952,-73.8450985,4
"672 Rhinelander Ave, Bronx, NY 10462",5,2,2610,0,0,40.8469554,-73.867985,8
"1082 Pierce Ave, Bronx, NY 10461",5,2,1970,0,0,40.8460459,-73.8508688,4
"1896 Obrien Ave, Bronx, NY 10473",5,3,0,0,0,40.8111072,-73.8568959,8
"3645 Palmer Ave, Bronx, NY 10466",6,2,2053,0,0,40.8836217,-73.8379935,4
"1182 Jackson Ave, Bronx, NY 10456",11,4,4224,0,0,40.8291727,-73.902286,8
"2551 Hering Ave, Bronx, NY 10469",8,3,2860,0,0,40.8645329,-73.8540849,4
"6056 Netherland Ave, Bronx, NY 10471",2,2,1750,0,0,40.9102156,-73.9040603,11
"1223 E 224th St, Bronx, NY 10466",9,6,3316,0,0,40.8819592,-73.8457673,4
"4046 De Reimer Ave, Bronx, NY 10466",6,6,2760,0,0,40.8916699,-73.8421307,4
"826 E 214th St, Bronx, NY 10467",7,5,3792,0,0,40.8787466,-73.8607068,4
"2040 Yates Ave, Bronx, NY 10461",4,2,2158,0,0,40.8555813,-73.8541647,4
"2861 Coddington Ave, Bronx, NY 10461",4,3,2585,0,0,40.8391709,-73.8331938,4
"4256 Digney Ave, Bronx, NY 10466",8,3,2875,0,0,40.8950373,-73.8518746,4
"1285 Neill Ave, Bronx, NY 10461",4,2,2452,0,0,40.8567974,-73.8499113,4
"1820 Seward Ave, Bronx, NY 10473",8,3,3700,0,0,40.8190978,-73.8622065,8
"1734 Barnes Ave, Bronx, NY 10462",8,3,3200,0,0,40.8455652,-73.8622073,8
"671 E 213th St, Bronx, NY 10467",3,1,2745,0,0,40.8794839,-73.8657396,4
"5837 Liebig Ave, Bronx, NY 10471",3,3,1200,0,0,40.9059742,-73.9025403,11
"3027 Netherland Ave, Bronx, NY 10463",5,2,1800,0,0,40.8821293,-73.9127613,11
"434 E 143rd St, Bronx, NY 10454",4,3,2400,0,0,40.8116147,-73.9194354,0
"218 E 179th St, Bronx, NY 10457",9,4,4158,0,0,40.8507434,-73.9038032,11
"2707 Netherland Ave, Bronx, NY 10463",4,4,2100,0,0,40.8798173,-73.9144763,11
"1366 Balcom Ave, Bronx, NY 10461",9,4,3550,0,0,40.8376791,-73.8371111,4
"1443 Beach Ave, Bronx, NY 10460",9,4,2580,0,0,40.8364287,-73.8672959,8
"2014 Continental Ave, Bronx, NY 10461",7,3,2000,0,0,40.8524543,-73.8294645,4
"173 W 161st St, Bronx, NY 10452",7,4,3930,0,0,40.8307857,-73.93094,0
"6203A Spencer Ter, Bronx, NY 10471",4,4,2214,0,0,40.9107626,-73.8974574,11
"4135 De Reimer Ave #B, Bronx, NY 10466",6,7,3350,0,0,40.89395,-73.843111,4
"4156 Gunther Ave FLOOR 2, Bronx, NY 10466",6,3,3824,0,0,40.8933664,-73.8493041,4
"847 Jennings St, Bronx, NY 10459",7,5,3075,0,0,40.8324345,-73.8936198,8
"1887 Billingsley Ter, Bronx, NY 10453",9,3,3955,0,0,40.8540981,-73.9170766,11
"4135 De Reimer Ave #A, Bronx, NY 10466",6,7,3350,0,0,40.89395,-73.843111,4
"3158 Rawlins Ave, Bronx, NY 10465",4,3,1802,0,0,40.8393335,-73.8236008,4
"4156 Gunther Ave, Bronx, NY 10466",6,3,2896,0,0,40.8933664,-73.8493041,4
"3017 Eastchester Rd, Bronx, NY 10469",9,4,3300,0,0,40.8698553,-73.843217,4
"2320 Demeyer St, Bronx, NY 10469",7,4,3507,0,0,40.8600426,-73.8321609,4
"6134 Delafield Ave, Bronx, NY 10471",4,4,2174,0,0,40.9109642,-73.9017895,11
"97 Hollywood Ave, Bronx, NY 10465",5,3,2968,0,0,40.8141019,-73.8134216,14
"3014 Bronxwood Ave #B, Bronx, NY 10469",7,3,0,0,0,40.869724,-73.861354,4
"1020 Throgs Neck Expy, Bronx, NY 10465",4,4,3480,0,0,40.8265608,-73.8169864,14
"1299 Fteley Ave, Bronx, NY 10472",9,5,3050,0,0,40.832027,-73.872306,8
"1466 Burke Ave, Bronx, NY 10469",5,3,2102,0,0,40.8724774,-73.8452248,4
"270 Hosmer Ave, Bronx, NY 10465",5,4,3456,0,0,40.8147173,-73.826973,14
"257 Hosmer Ave, Bronx, NY 10465",5,4,3450,0,0,40.8140279,-73.8271569,14
