Address,Beds,Baths,Area,Construction,Parking,Price,Latitude,Longitude
"2085 Nereid Ave, Bronx, NY 10466",3,3,1795,0,0,749000,40.9001444,-73.8430589
"3420 Giles Pl, Bronx, NY 10463",4,2,1850,0,0,775000,40.8805139,-73.8973221
"2060 Newbold Ave, Bronx, NY 10462",5,2,1936,0,0,728000,40.8326805,-73.8551476
"744 E 216th St, Bronx, NY 10467",6,4,3240,0,0,750000,40.8807515,-73.8623188
"1629 Pelham Pkwy N, Bronx, NY 10469",3,3,2125,0,0,729900,40.8578162,-73.8387758
"526 Underhill Ave, Bronx, NY 10473",6,3,2554,0,0,799000,40.816288,-73.8586503
"2383 Davidson Ave, Bronx, NY 10468",4,4,2244,0,0,799000,40.8612908,-73.9035275
"4336 Carpenter Ave, Bronx, NY 10466",5,3,3681,0,0,749000,40.897592,-73.858176
"3013 Baisley Ave, Bronx, NY 10461",3,3,2048,0,0,768000,40.8367255,-73.8271624
"4123 Wickham Ave, Bronx, NY 10466",4,3,1614,0,0,714999,40.8926719,-73.8485898
"2429 Matthews Ave, Bronx, NY 10467",4,2,1485,0,0,719000,40.8621749,-73.8629298
"1859 Loring Pl S, Bronx, NY 10453",6,3,3705,0,0,775000,40.8535207,-73.9153628
"681 E 240th St, Bronx, NY 10470",7,3,2400,0,0,750000,40.9024754,-73.8520739
"517 E 234th St, Bronx, NY 10470",6,3,2400,0,0,769000,40.8974608,-73.8637523
"1092 Rhinelander Ave, Bronx, NY 10461",4,3,1863,0,0,775000,40.8512243,-73.854604
"1773 Seward Ave, Bronx, NY 10473",6,3,3350,0,0,700000,40.8191829,-73.86461
"315 E 240th St, Bronx, NY 10470",4,3,1890,0,0,749000,40.9012077,-73.8671312
"2889 Harrington Ave, Bronx, NY 10461",3,3,1408,0,0,799999,40.8402903,-73.8326894
"3130 Kingsland Ave, Bronx, NY 10469",4,2,2736,0,0,799000,40.87291,-73.8418463
"25 Winters St, Bronx, NY 10464",3,2,1281,0,0,749000,40.843248,-73.788178
"1273 Lohengrin Pl, Bronx, NY 10465",3,3,1296,0,0,750000,40.8388999,-73.8209122
"2575 Palisade Ave APT 3L, Bronx, NY 10463",3,2,1400,0,0,725000,40.8818416,-73.9217093
"4455 Douglas Ave APT 10C, Bronx, NY 10471",2,2,1351,0,0,749000,40.8895589,-73.9174809
"2052 Caesar Pl, Bronx, NY 10473",5,4,2325,0,0,725000,40.8175127,-73.8521331
"298 W 234th St, Bronx, NY 10463",3,2,1440,0,0,799999,40.8831057,-73.9057563
"798 Elsmere Pl, Bronx, NY 10460",8,3,3304,0,0,729000,40.8430119,-73.8884478
"1164 Rhinelander Ave, Bronx, NY 10461",3,3,2160,0,0,775000,40.8525981,-73.851596
"3211 Barnes Ave, Bronx, NY 10467",6,2,3624,0,0,795000,40.8718248,-73.8635717
"1129 Stratford Ave, Bronx, NY 10472",6,3,2040,0,0,845000,40.8273723,-73.8753372
"2594 Briggs Ave, Bronx, NY 10458",7,3,1100,0,0,850000,40.8640474,-73.8930998
"1672 Lurting Ave FLOOR 2, Bronx, NY 10461",6,3,0,0,0,899900,40.8478409,-73.8526057
"3340 Wickham Ave #B, Bronx, NY 10469",7,3,0,0,0,879000,40.877414,-73.841471
"556 Underhill Ave, Bronx, NY 10473",6,2,1890,0,0,859000,40.8170712,-73.8588284
"2424 Barnes Ave, Bronx, NY 10467",6,4,3500,0,0,849000,40.8619608,-73.8633766
"5803 Mosholu Ave, Bronx, NY 10471",3,3,1750,0,0,825000,40.9053097,-73.897262
"2000 Hermany Ave, Bronx, NY 10473",5,2,1968,0,0,850000,40.8237791,-73.8552326
"6040 Liebig Ave, Bronx, NY 10471",3,2,1550,0,0,845000,40.9092603,-73.9013391
"3018 Laconia Ave #B, Bronx, NY 10469",5,3,0,0,0,849000,40.86965,-73.85557
"736 Noble Ave, Bronx, NY 10473",10,4,0,0,0,875000,40.8199369,-73.8671909
"1244 Waring Ave, Bronx, NY 10469",5,2,2150,0,0,895000,40.8608668,-73.8513198
"5835 Liebig Ave, Bronx, NY 10471",3,2,1200,0,0,819000,40.9058931,-73.9025623
"1134 Ward Ave, Bronx, NY 10472",6,3,4000,0,0,870000,40.8272586,-73.876693
"4312 De Reimer Ave, Bronx, NY 10466",7,3,3375,0,0,885000,40.8973212,-73.8442146
"253 W 260th St, Bronx, NY 10471",3,3,1240,0,0,853599,40.9077525,-73.8984429
"736 Elton Ave, Bronx, NY 10455",5,3,2400,0,0,899000,40.8201638,-73.9138156
"2983 Perry Ave, Bronx, NY 10458",4,3,3400,0,0,840000,40.8704848,-73.8838255
"2354 Waterbury Ave, Bronx, NY 10462",5,2,2496,0,0,885000,40.8346065,-73.8463726
"498 Concord Ave, Bronx, NY 10455",8,3,3252,0,0,848000,40.8117219,-73.9083284
"704 Hollywood Ave, Bronx, NY 10465",5,2,1840,0,0,849000,40.8279152,-73.8192654
"421 E 147th St, Bronx, NY 10455",5,3,2340,0,0,850000,40.8145203,-73.9175798
"1462 Rosedale Ave, Bronx, NY 10460",7,3,3000,0,0,849000,40.8368222,-73.8698105
"1453 Merry Ave, Bronx, NY 10461",3,2,1912,0,0,880000,40.8424246,-73.8285858
"1118 Underhill Ave, Bronx, NY 10472",3,2,1929,0,0,819000,40.8289658,-73.8616744
"361 E 153rd St #3, Bronx, NY 10455",8,6,3425,0,0,810000,40.8193495,-73.917839
"2411 Buck St, Bronx, NY 10461",5,3,2300,0,0,899000,40.8406505,-73.8515532
"1733 Montgomery Ave, Bronx, NY 10453",8,5,0,0,0,825000,40.8505207,-73.9188222
"3924 Bailey Ave, Bronx, NY 10463",3,3,1947,0,0,849000,40.8851291,-73.8950869
"2727 Palisade Ave #15FG, Bronx, NY 10463",4,3,2000,0,0,865000,40.882709,-73.92023
"817 E 170th St FLOOR 1, Bronx, NY 10459",6,5,0,0,0,829000,40.8333762,-73.8953778
"1210 Vyse Ave, Bronx, NY 10459",5,3,2100,0,0,899000,40.829083,-73.8896411
"4022 Amundson Ave, Bronx, NY 10466",6,2,3868,0,0,870000,40.8923021,-73.8364885
"1756 Lacombe Ave, Bronx, NY 10473",6,3,0,0,0,800000,40.8144039,-73.8643783
"1772 Sedgwick Ave, Bronx, NY 10453",4,2,0,0,0,829000,40.8516671,-73.9207903
"543 Ellsworth Ave, Bronx, NY 10465",7,3,3990,0,0,899999,40.8364436,-73.8229495
"1431 Pelham Pkwy N, Bronx, NY 10469",3,3,1944,0,0,895000,40.8586952,-73.8450985
"672 Rhinelander Ave, Bronx, NY 10462",5,2,2610,0,0,849000,40.8469554,-73.867985
"1082 Pierce Ave, Bronx, NY 10461",5,2,1970,0,0,899990,40.8460459,-73.8508688
"1896 Obrien Ave, Bronx, NY 10473",5,3,0,0,0,819000,40.8111072,-73.8568959
"3645 Palmer Ave, Bronx, NY 10466",6,2,2053,0,0,899000,40.8836217,-73.8379935
"1182 Jackson Ave, Bronx, NY 10456",11,4,4224,0,0,950000,40.8291727,-73.902286
"2551 Hering Ave, Bronx, NY 10469",8,3,2860,0,0,950000,40.8645329,-73.8540849
"6056 Netherland Ave, Bronx, NY 10471",2,2,1750,0,0,995000,40.9102156,-73.9040603
"1223 E 224th St, Bronx, NY 10466",9,6,3316,0,0,950000,40.8819592,-73.8457673
"4046 De Reimer Ave, Bronx, NY 10466",6,6,2760,0,0,975000,40.8916699,-73.8421307
"826 E 214th St, Bronx, NY 10467",7,5,3792,0,0,999000,40.8787466,-73.8607068
"2040 Yates Ave, Bronx, NY 10461",4,2,2158,0,0,979000,40.8555813,-73.8541647
"2861 Coddington Ave, Bronx, NY 10461",4,3,2585,0,0,949000,40.8391709,-73.8331938
"4256 Digney Ave, Bronx, NY 10466",8,3,2875,0,0,949000,40.8950373,-73.8518746
"1285 Neill Ave, Bronx, NY 10461",4,2,2452,0,0,989000,40.8567974,-73.8499113
"1820 Seward Ave, Bronx, NY 10473",8,3,3700,0,0,949000,40.8190978,-73.8622065
"1734 Barnes Ave, Bronx, NY 10462",8,3,3200,0,0,909000,40.8455652,-73.8622073
"671 E 213th St, Bronx, NY 10467",3,1,2745,0,0,929000,40.8794839,-73.8657396
"5837 Liebig Ave, Bronx, NY 10471",3,3,1200,0,0,936000,40.9059742,-73.9025403
"3027 Netherland Ave, Bronx, NY 10463",5,2,1800,0,0,999000,40.8821293,-73.9127613
"434 E 143rd St, Bronx, NY 10454",4,3,2400,0,0,999000,40.8116147,-73.9194354
"218 E 179th St, Bronx, NY 10457",9,4,4158,0,0,975000,40.8507434,-73.9038032
"2707 Netherland Ave, Bronx, NY 10463",4,4,2100,0,0,998900,40.8798173,-73.9144763
"1366 Balcom Ave, Bronx, NY 10461",9,4,3550,0,0,950000,40.8376791,-73.8371111
"1443 Beach Ave, Bronx, NY 10460",9,4,2580,0,0,985000,40.8364287,-73.8672959
"2014 Continental Ave, Bronx, NY 10461",7,3,2000,0,0,980000,40.8524543,-73.8294645
"173 W 161st St, Bronx, NY 10452",7,4,3930,0,0,935000,40.8307857,-73.93094
"6203A Spencer Ter, Bronx, NY 10471",4,4,2214,0,0,949000,40.9107626,-73.8974574
"4135 De Reimer Ave #B, Bronx, NY 10466",6,7,3350,0,0,989999,40.89395,-73.843111
"4156 Gunther Ave FLOOR 2, Bronx, NY 10466",6,3,3824,0,0,929000,40.8933664,-73.8493041
"847 Jennings St, Bronx, NY 10459",7,5,3075,0,0,969000,40.8324345,-73.8936198
"1887 Billingsley Ter, Bronx, NY 10453",9,3,3955,0,0,970000,40.8540981,-73.9170766
"4135 De Reimer Ave #A, Bronx, NY 10466",6,7,3350,0,0,999999,40.89395,-73.843111
"3158 Rawlins Ave, Bronx, NY 10465",4,3,1802,0,0,979000,40.8393335,-73.8236008
"4156 Gunther Ave, Bronx, NY 10466",6,3,2896,0,0,929000,40.8933664,-73.8493041
"3017 Eastchester Rd, Bronx, NY 10469",9,4,3300,0,0,975000,40.8698553,-73.843217
"2320 Demeyer St, Bronx, NY 10469",7,4,3507,0,0,999000,40.8600426,-73.8321609
"6134 Delafield Ave, Bronx, NY 10471",4,4,2174,0,0,929000,40.9109642,-73.9017895
"97 Hollywood Ave, Bronx, NY 10465",5,3,2968,0,0,950000,40.8141019,-73.8134216
"3014 Bronxwood Ave #B, Bronx, NY 10469",7,3,0,0,0,950000,40.869724,-73.861354
"1020 Throgs Neck Expy, Bronx, NY 10465",4,4,3480,0,0,950000,40.8265608,-73.8169864
"1299 Fteley Ave, Bronx, NY 10472",9,5,3050,0,0,949000,40.832027,-73.872306
"1466 Burke Ave, Bronx, NY 10469",5,3,2102,0,0,930000,40.8724774,-73.8452248
"270 Hosmer Ave, Bronx, NY 10465",5,4,3456,0,0,950000,40.8147173,-73.826973
"257 Hosmer Ave, Bronx, NY 10465",5,4,3450,0,0,975000,40.8140279,-73.8271569
